LoanID,CustomerID,BranchID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,Status
2949,2193,792,Auto,383964.19,4.78,36,2021-08-20,Active
2950,1705,448,Mortgage,421563.34,12.0,24,2025-11-05,Active
2951,1323,704,Personal,5040.27,4.83,360,2025-04-30,Active
2952,7668,194,Auto,274570.73,4.06,360,2024-03-08,Active
2953,609,617,Auto,315829.83,11.2,120,2024-03-09,Active
2954,917,532,Auto,367280.16,11.33,60,2021-08-29,Active
2955,7047,792,Student,295115.67,10.07,120,2024-01-19,Paid
2956,3945,765,Personal,221586.91,11.86,120,2024-12-19,Active
2957,8550,792,Mortgage,121678.97,8.6,12,2022-09-12,Active
2958,853,214,Auto,8487.64,7.63,12,2023-07-27,Active
2959,8885,130,Student,136670.77,6.78,360,2023-10-28,Active
2960,7878,214,Auto,172411.12,11.51,36,2025-11-08,Defaulted
2961,2078,489,Mortgage,195579.1,10.35,48,2021-12-29,Active
2962,9018,814,Mortgage,156808.83,5.71,120,2025-12-07,Active
2963,5481,127,Personal,41318.59,7.78,24,2025-11-16,Active
2964,6893,325,Personal,470248.91,5.84,60,2025-11-04,Active
2965,1191,467,Auto,150295.05,12.23,12,2024-08-03,Active
2966,8466,559,Student,376553.65,3.96,120,2025-01-25,Active
2967,9399,194,Mortgage,82756.45,8.27,120,2025-09-15,Active
2968,7292,106,Mortgage,8425.45,5.35,36,2024-06-10,Active
2969,65,194,Auto,427597.74,4.53,12,2021-07-10,Paid
2970,1123,259,Auto,444287.23,6.41,24,2022-03-05,Active
2971,8883,814,Auto,171823.84,11.17,360,2023-03-26,Active
2972,2235,328,Student,496781.52,7.83,360,2026-03-12,Active
2973,2454,194,Mortgage,150055.43,6.3,120,2022-04-09,Active
2974,5301,833,Auto,235156.17,4.76,48,2026-03-21,Active
2975,8391,199,Personal,45355.73,3.78,360,2023-01-08,Active
2976,9749,381,Student,115870.93,7.98,60,2025-10-12,Paid
2977,4394,467,Personal,343612.73,9.2,48,2025-03-27,Paid
2978,4451,106,Personal,357577.86,5.92,48,2021-11-03,Active
2979,7736,532,Personal,404276.77,10.08,48,2025-01-14,Active
2980,3973,858,Personal,396316.18,7.76,24,2023-09-05,Active
2981,4441,990,Personal,74701.12,5.2,24,2021-12-30,Active
2982,2304,674,Personal,215129.71,12.01,48,2023-11-08,Active
2983,2072,990,Personal,202805.79,12.02,360,2022-09-28,Active
2984,8813,854,Personal,354367.59,4.02,24,2021-07-01,Active
2985,5354,858,Auto,122885.71,8.09,48,2022-03-04,Active
2986,2905,532,Student,149502.34,10.36,48,2023-05-12,Active
2987,185,125,Personal,70940.78,11.06,48,2023-08-31,Active
2988,9766,877,Student,177173.21,8.06,360,2025-11-20,Active
2989,7801,125,Auto,9849.41,8.44,360,2023-12-12,Active
2990,563,259,Student,309065.65,4.54,36,2023-02-11,Paid
2991,6295,199,Mortgage,451076.99,12.43,360,2026-01-03,Active
2992,6184,881,Auto,184907.38,11.57,360,2022-10-17,Active
2993,2128,716,Auto,9416.11,5.46,24,2025-12-14,Active
2994,3227,765,Auto,74559.75,3.77,48,2021-12-13,Active
2995,8205,130,Auto,164523.04,7.29,48,2023-12-15,Active
2996,9674,350,Student,8435.69,3.89,36,2021-06-14,Active
2997,9906,303,Student,19327.56,9.04,48,2023-10-21,Active
2998,2410,320,Personal,360086.27,4.31,360,2024-08-18,Paid
2999,5267,716,Personal,162368.63,7.33,24,2022-10-25,Paid
3000,458,448,Mortgage,199666.56,10.07,360,2023-12-19,Active
